Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value
EA-01600,31,Female,Suburban,51000,Bargains,Facebook Ad,Mobile,5.7,High,1,463.09
EA-03630,28,Female,Urban,68000,Bargains,Facebook Ad,Mobile,3.3,High,1,420.9
EA-04504,23,Female,Suburban,65500,Bargains,Groupon,Mobile,1.2,High,1,158.77
EA-00702,34,Female,Urban,65500,Bargains,Facebook Ad,Desktop,4.0,High,1,367.23
EA-03983,19,Female,Urban,38500,Bargains,Groupon,Mobile,1.2,High,1,228.24
EA-03029,22,Female,Urban,36500,Bargains,Groupon,Mobile,3.8,Medium,3,337.4
EA-02970,26,Female,Suburban,38000,Bargains,Facebook Ad,Mobile,2.1,High,1,363.61
EA-04357,40,Female,Suburban,99000,Skincare,Referral,Mobile,6.0,Low,1,855.23
EA-01709,28,Female,Rural,132500,Anti-aging,Organic Search,Tablet,8.9,Medium,3,1978.8
EA-02954,28,Female,Suburban,85500,Skincare,Referral,Desktop,7.4,Medium,3,797.55
EA-00455,19,Female,Rural,75000,Bargains,Facebook Ad,Tablet,3.4,Medium,1,297.42
EA-02869,34,Female,Urban,101500,Skincare,Referral,Mobile,7.7,Medium,4,673.49
EA-02041,31,Female,Suburban,63000,Bargains,Facebook Ad,Tablet,4.5,High,1,317.56
EA-01773,29,Female,Suburban,73000,Bargains,Groupon,Mobile,2.4,High,1,447.77
EA-02316,40,Male,Suburban,63500,Skincare,Facebook Ad,Mobile,3.1,High,1,443.44
EA-00610,26,Female,Rural,62500,Bargains,Groupon,Mobile,5.5,High,1,409.14
EA-00168,42,Non-binary,Suburban,119000,Skincare,Organic Search,Mobile,11.3,Low,4,1512.19
EA-00731,39,Female,Rural,48000,Bargains,Facebook Ad,Mobile,2.1,Medium,1,484.15
EA-04249,23,Female,Urban,41000,Anti-aging,Facebook Ad,Mobile,5.9,High,4,363.84
EA-03359,55,Female,Urban,153000,Skincare,Organic Search,Desktop,15.3,Medium,4,2063.97
EA-02075,28,Female,Urban,61500,Wellness,Facebook Ad,Tablet,2.7,High,1,255.27
EA-04040,49,Female,Suburban,122500,Skincare,Organic Search,Mobile,12.5,Low,4,2477.91
EA-03701,36,Female,Suburban,105500,Skincare,Organic Search,Tablet,18.8,Low,5,1377.66
EA-01623,65,Female,Suburban,81500,Bargains,Organic Search,Mobile,14.3,Medium,4,1837.45
EA-00588,33,Male,Suburban,67500,Bargains,Facebook Ad,Desktop,3.4,High,1,410.21
EA-01402,25,Female,Suburban,48500,Bargains,Facebook Ad,Mobile,9.0,High,1,507.62
EA-03046,44,Female,Suburban,81000,Skincare,Referral,Desktop,8.4,Medium,2,300.0
EA-03225,43,Female,Suburban,78500,Bargains,Facebook Ad,Mobile,4.7,High,1,300.38
EA-01701,45,Male,Suburban,94000,Skincare,Referral,Desktop,3.4,Low,2,390.82
EA-03089,36,Female,Urban,45500,Bargains,Groupon,Desktop,4.3,High,1,192.36
EA-04391,29,Female,Urban,78500,Bargains,Facebook Ad,Mobile,4.6,High,1,358.1
EA-02982,23,Female,Rural,61000,Wellness,Facebook Ad,Mobile,0.4,Medium,1,157.26
EA-00041,30,Female,Suburban,57000,Bargains,Groupon,Mobile,5.4,High,1,385.96
EA-01380,47,Female,Rural,52000,Skincare,Groupon,Mobile,4.9,High,1,527.71
EA-02090,29,Female,Suburban,44500,Bargains,Groupon,Mobile,5.5,Medium,1,287.58
EA-02176,19,Female,Urban,79500,Skincare,Groupon,Mobile,6.3,High,1,359.62
EA-03218,39,Female,Suburban,48500,Bargains,Facebook Ad,Mobile,2.3,High,1,183.34
EA-02886,36,Female,Rural,40000,Bargains,Facebook Ad,Mobile,4.6,Medium,1,510.0
EA-00075,21,Female,Suburban,67500,Bargains,Facebook Ad,Mobile,2.3,Medium,1,396.97
EA-03910,33,Female,Urban,95500,Anti-aging,Organic Search,Desktop,21.6,Low,5,1830.63
EA-04965,24,Female,Urban,54000,Bargains,Facebook Ad,Desktop,4.0,High,1,375.01
EA-02658,34,Female,Urban,71500,Bargains,Groupon,Mobile,6.7,High,1,484.51
EA-03181,46,Female,Suburban,98000,Anti-aging,Referral,Desktop,9.9,High,4,717.15
EA-02077,42,Female,Suburban,76000,Skincare,Referral,Mobile,7.0,Low,2,571.03
EA-00442,26,Female,Suburban,63000,Bargains,Facebook Ad,Mobile,5.6,High,1,315.26
EA-04052,37,Female,Urban,92000,Anti-aging,Organic Search,Mobile,24.1,Low,3,1647.39
EA-02052,26,Female,Suburban,22000,Anti-aging,Facebook Ad,Tablet,3.8,Medium,1,328.17
EA-02542,23,Female,Urban,82000,Bargains,Groupon,Mobile,3.7,High,1,312.87
EA-03307,25,Female,Rural,68500,Bargains,Facebook Ad,Mobile,3.1,High,2,269.83
EA-01302,31,Female,Rural,72500,Bargains,Groupon,Mobile,4.3,High,1,354.7
EA-01782,43,Female,Suburban,69000,Skincare,Organic Search,Mobile,22.0,Medium,5,1679.86
EA-04815,31,Female,Rural,60000,Bargains,Groupon,Mobile,1.7,High,1,320.18
EA-03431,34,Female,Urban,57500,Bargains,Groupon,Mobile,4.3,High,1,252.51
EA-01305,63,Female,Suburban,155500,Bargains,Organic Search,Mobile,7.5,Medium,4,2076.64
EA-00237,38,Female,Suburban,64000,Bargains,Groupon,Mobile,5.6,High,1,211.82
EA-02600,46,Female,Rural,106500,Anti-aging,Referral,Tablet,7.5,Low,2,755.31
EA-00521,41,Non-binary,Urban,73000,Skincare,Organic Search,Mobile,20.2,Low,6,2138.91
EA-02574,45,Female,Urban,103000,Anti-aging,Organic Search,Mobile,11.7,Medium,2,2051.71
EA-03281,54,Female,Urban,117500,Wellness,Organic Search,Desktop,5.4,Medium,2,1866.27
EA-03187,44,Female,Urban,104000,Bargains,Organic Search,Desktop,16.6,Low,2,2316.25
EA-02769,52,Female,Suburban,67000,Skincare,Organic Search,Desktop,17.1,Low,4,1531.02
EA-00736,29,Female,Urban,121000,Anti-aging,Organic Search,Desktop,10.8,Medium,3,2421.13
EA-04704,41,Female,Suburban,62500,Wellness,Facebook Ad,Mobile,4.5,Medium,1,190.91
EA-04930,35,Female,Urban,77500,Wellness,Facebook Ad,Mobile,2.2,High,1,190.21
EA-02107,51,Non-binary,Suburban,57000,Anti-aging,Organic Search,Desktop,4.7,Medium,3,1309.69
EA-02680,29,Female,Suburban,80500,Skincare,Facebook Ad,Mobile,3.9,High,1,360.14
EA-03230,26,Female,Suburban,38000,Bargains,Groupon,Desktop,6.0,High,1,375.3
EA-02762,37,Female,Urban,80000,Anti-aging,Referral,Mobile,9.9,Medium,1,949.63
EA-00593,20,Female,Urban,48000,Bargains,Facebook Ad,Mobile,1.6,High,1,150.0
EA-01304,31,Female,Suburban,61000,Skincare,Facebook Ad,Desktop,3.8,Medium,1,379.67
EA-01388,26,Female,Urban,30000,Bargains,Facebook Ad,Mobile,2.3,High,1,398.09
EA-04696,33,Female,Suburban,51000,Wellness,Organic Search,Mobile,17.1,Low,5,1993.24
EA-04527,28,Female,Suburban,115500,Anti-aging,Organic Search,Desktop,24.8,Medium,5,1551.88
EA-03948,35,Female,Suburban,50000,Skincare,Facebook Ad,Tablet,2.2,High,1,461.63
EA-01891,28,Female,Urban,50500,Bargains,Facebook Ad,Mobile,4.8,Low,1,179.56
EA-02988,19,Female,Rural,22000,Bargains,Groupon,Mobile,1.8,High,1,515.01
EA-04925,37,Male,Suburban,96500,Bargains,Groupon,Mobile,5.5,High,1,553.11
EA-03298,41,Female,Rural,62000,Bargains,Groupon,Mobile,1.2,High,1,298.71
EA-00905,30,Female,Urban,37000,Skincare,Referral,Desktop,11.0,Medium,3,769.43
EA-04610,31,Female,Suburban,101500,Skincare,Referral,Mobile,7.5,High,1,300.0
EA-01280,37,Female,Urban,60500,Bargains,Groupon,Tablet,0.4,Medium,1,455.35
EA-00934,42,Female,Suburban,83500,Anti-aging,Organic Search,Desktop,23.7,Low,6,2195.06
EA-04900,32,Female,Urban,97000,Wellness,Organic Search,Mobile,16.7,Medium,2,2132.28
EA-02309,24,Female,Suburban,38000,Wellness,Groupon,Mobile,3.6,High,1,503.9
EA-01556,51,Male,Urban,105000,Skincare,Organic Search,Mobile,10.8,Low,3,2500.0
EA-04534,36,Male,Suburban,51500,Bargains,Groupon,Mobile,4.1,High,1,266.87
EA-03191,28,Male,Suburban,49500,Bargains,Facebook Ad,Mobile,5.8,Medium,1,150.0
EA-04442,28,Female,Suburban,35500,Bargains,Facebook Ad,Tablet,1.8,High,1,468.18
EA-00707,31,Female,Suburban,53500,Anti-aging,Organic Search,Desktop,6.4,Low,2,2375.24
EA-04691,31,Female,Urban,57000,Bargains,Groupon,Tablet,2.9,High,1,311.33
EA-03071,28,Female,Suburban,78500,Bargains,Facebook Ad,Tablet,4.5,High,1,397.85
EA-00746,27,Female,Suburban,36000,Skincare,Groupon,Mobile,1.8,High,1,291.93
EA-03595,28,Female,Suburban,42500,Bargains,Facebook Ad,Mobile,1.7,High,1,283.42
EA-01940,23,Female,Rural,62500,Wellness,Facebook Ad,Mobile,6.5,Medium,3,473.62
EA-04401,37,Female,Suburban,95500,Skincare,Organic Search,Desktop,17.7,Low,4,2152.61
EA-02863,26,Female,Suburban,52500,Bargains,Facebook Ad,Mobile,1.8,High,1,486.7
EA-03997,29,Female,Urban,45000,Bargains,Facebook Ad,Mobile,4.4,High,1,344.89
EA-00514,35,Female,Urban,62000,Bargains,Facebook Ad,Mobile,6.0,High,1,396.63
EA-00082,40,Female,Urban,63000,Bargains,Facebook Ad,Tablet,0.4,Medium,1,330.51
EA-04977,22,Female,Urban,59000,Bargains,Groupon,Mobile,4.3,Medium,1,380.27
EA-01309,26,Female,Urban,35000,Bargains,Facebook Ad,Mobile,3.2,Medium,1,150.0
EA-04615,34,Female,Urban,51000,Anti-aging,Facebook Ad,Mobile,3.3,High,1,400.55
EA-00915,46,Female,Suburban,84000,Skincare,Referral,Mobile,11.2,Low,3,486.41
EA-03453,25,Female,Urban,49000,Skincare,Facebook Ad,Mobile,2.9,High,1,334.18
EA-03696,42,Female,Urban,61000,Bargains,Groupon,Mobile,3.1,Medium,1,206.93
EA-04805,54,Female,Urban,99000,Skincare,Organic Search,Mobile,16.2,Medium,4,1709.28
EA-03157,25,Female,Suburban,44500,Bargains,Facebook Ad,Mobile,3.3,High,1,308.06
EA-02199,21,Male,Suburban,70000,Skincare,Facebook Ad,Mobile,10.0,High,1,242.12
EA-04233,39,Female,Suburban,73500,Anti-aging,Organic Search,Mobile,2.8,Low,3,2353.54
EA-00775,26,Female,Urban,27500,Skincare,Facebook Ad,Mobile,2.0,Medium,1,538.3
EA-00330,28,Female,Suburban,54000,Bargains,Facebook Ad,Mobile,4.3,High,1,308.5
EA-02055,38,Female,Rural,52500,Bargains,Facebook Ad,Mobile,2.5,High,1,344.92
EA-02002,28,Female,Suburban,27500,Bargains,Groupon,Mobile,0.4,High,1,576.96
EA-00944,25,Female,Urban,72500,Bargains,Groupon,Mobile,4.0,Medium,1,750.0
EA-00823,39,Female,Suburban,46500,Bargains,Facebook Ad,Mobile,0.4,High,1,477.03
EA-04528,49,Male,Urban,77000,Anti-aging,Organic Search,Desktop,23.4,Medium,4,1599.53
EA-00910,36,Male,Urban,59500,Bargains,Facebook Ad,Desktop,1.6,High,3,524.14
EA-02517,31,Female,Urban,61500,Bargains,Facebook Ad,Mobile,3.0,High,1,360.15
EA-00182,48,Female,Suburban,90000,Bargains,Referral,Mobile,8.2,Low,3,933.97
EA-00165,32,Female,Urban,78000,Bargains,Groupon,Mobile,6.0,High,1,401.43
EA-01524,45,Female,Suburban,151000,Anti-aging,Organic Search,Mobile,10.7,Medium,5,2099.79
EA-00452,51,Female,Suburban,133500,Anti-aging,Organic Search,Desktop,4.2,High,2,1598.43
EA-02539,21,Female,Suburban,22000,Skincare,Facebook Ad,Mobile,1.5,High,1,495.98
EA-04138,44,Female,Rural,85500,Anti-aging,Organic Search,Desktop,8.7,Low,4,1475.57
EA-04776,29,Female,Urban,53500,Bargains,Facebook Ad,Mobile,5.5,High,1,387.45
EA-01312,41,Female,Urban,66000,Skincare,Referral,Mobile,10.2,Medium,2,953.73
EA-03150,31,Female,Suburban,67500,Bargains,Facebook Ad,Mobile,3.3,High,1,496.23
EA-01112,25,Female,Urban,62000,Bargains,Groupon,Mobile,1.8,Medium,1,522.58
EA-04548,27,Female,Urban,53500,Bargains,Facebook Ad,Mobile,4.6,High,3,292.28
EA-04086,29,Female,Suburban,75000,Skincare,Referral,Mobile,13.1,Medium,1,803.83
EA-03490,36,Female,Urban,40000,Bargains,Groupon,Desktop,5.9,High,1,411.53
EA-01288,32,Male,Urban,36000,Wellness,Facebook Ad,Mobile,3.1,High,1,350.46
EA-04178,25,Female,Urban,128500,Anti-aging,Referral,Desktop,11.7,Low,4,338.19
EA-04646,38,Male,Urban,94000,Skincare,Referral,Mobile,6.2,Low,1,806.77
EA-03681,32,Female,Suburban,109500,Wellness,Organic Search,Desktop,23.5,Low,4,2500.0
EA-04512,44,Female,Urban,59500,Bargains,Groupon,Mobile,3.2,High,1,421.81
EA-04169,22,Female,Suburban,25500,Skincare,Groupon,Mobile,3.7,High,1,310.51
EA-03301,25,Female,Urban,80500,Skincare,Referral,Mobile,8.8,Medium,2,913.26
EA-03311,45,Non-binary,Urban,77000,Wellness,Referral,Tablet,6.9,Low,3,574.35
EA-04557,52,Female,Suburban,76500,Anti-aging,Organic Search,Desktop,23.7,Medium,4,2165.96
EA-03126,27,Female,Urban,43000,Bargains,Facebook Ad,Mobile,4.7,High,1,331.06
EA-00328,30,Female,Urban,28000,Bargains,Groupon,Mobile,2.7,High,1,284.96
EA-01791,50,Female,Suburban,74000,Skincare,Organic Search,Desktop,17.3,Low,2,1933.05
EA-02491,43,Male,Suburban,49500,Wellness,Referral,Mobile,2.0,Medium,1,573.81
EA-02007,41,Female,Suburban,58000,Bargains,Groupon,Desktop,4.8,Medium,1,472.75
EA-02008,32,Female,Urban,25500,Bargains,Facebook Ad,Mobile,1.1,High,1,444.18
EA-01859,21,Female,Urban,51500,Bargains,Facebook Ad,Mobile,7.2,High,1,620.99
EA-04686,29,Female,Urban,58500,Bargains,Facebook Ad,Mobile,7.6,Low,1,316.14
EA-00313,35,Female,Suburban,53000,Anti-aging,Facebook Ad,Mobile,3.4,High,1,307.29
EA-00833,22,Male,Suburban,66000,Bargains,Facebook Ad,Tablet,4.1,High,1,150.0
EA-03080,23,Male,Urban,61000,Skincare,Facebook Ad,Mobile,2.6,High,1,252.22
EA-04718,23,Male,Urban,42500,Bargains,Groupon,Mobile,1.2,High,1,159.84
EA-03463,21,Female,Suburban,47500,Bargains,Facebook Ad,Mobile,2.7,Low,3,323.7
EA-01202,30,Female,Suburban,42500,Wellness,Groupon,Mobile,3.6,High,1,170.65
EA-04392,42,Male,Urban,74500,Anti-aging,Organic Search,Mobile,11.1,Low,3,1471.56
EA-03548,52,Female,Urban,134500,Skincare,Referral,Mobile,2.0,Low,1,647.71
EA-04923,35,Male,Urban,53500,Wellness,Facebook Ad,Mobile,0.4,High,1,505.28
EA-02135,29,Female,Rural,44500,Bargains,Groupon,Mobile,4.9,High,1,323.92
EA-03452,46,Female,Rural,68500,Bargains,Groupon,Mobile,0.6,High,1,326.41
EA-02210,30,Female,Suburban,76500,Bargains,Facebook Ad,Mobile,3.1,High,2,178.65
EA-01902,25,Female,Suburban,43500,Bargains,Facebook Ad,Mobile,5.5,High,1,501.92
EA-01482,26,Female,Urban,57500,Bargains,Facebook Ad,Mobile,4.9,High,1,354.13
EA-00778,40,Female,Urban,73000,Bargains,Facebook Ad,Mobile,0.4,Medium,1,444.01
EA-00800,61,Female,Rural,118000,Anti-aging,Organic Search,Mobile,12.6,Low,2,1685.27
EA-03715,43,Female,Urban,94500,Anti-aging,Organic Search,Mobile,20.9,Low,3,1789.31
EA-03943,37,Female,Urban,37500,Skincare,Facebook Ad,Mobile,2.9,Medium,1,165.28
EA-00055,30,Male,Suburban,111000,Wellness,Organic Search,Desktop,3.8,Low,3,2365.29
EA-02973,31,Female,Urban,58500,Bargains,Facebook Ad,Mobile,0.5,Medium,1,455.94
EA-03336,40,Female,Urban,34000,Bargains,Facebook Ad,Mobile,3.3,High,1,203.06
EA-01921,37,Female,Suburban,41500,Bargains,Groupon,Mobile,2.5,High,1,408.46
EA-03716,53,Female,Rural,100000,Anti-aging,Organic Search,Tablet,3.8,Low,4,2315.03
EA-04647,36,Female,Rural,120000,Skincare,Referral,Mobile,21.2,High,3,300.0
EA-00947,35,Male,Urban,82000,Anti-aging,Organic Search,Desktop,14.1,Medium,3,2225.15
EA-01702,34,Non-binary,Suburban,80500,Bargains,Referral,Desktop,8.0,Medium,1,1066.74
EA-03294,33,Female,Suburban,47500,Skincare,Groupon,Mobile,5.3,High,1,323.7
EA-02162,22,Female,Rural,60500,Bargains,Facebook Ad,Mobile,2.1,Low,1,168.59
EA-01137,36,Female,Suburban,64500,Skincare,Groupon,Mobile,3.2,High,1,425.84
EA-00988,34,Female,Rural,65500,Skincare,Facebook Ad,Mobile,2.6,High,1,340.33
EA-02550,27,Female,Urban,55500,Bargains,Facebook Ad,Mobile,0.4,High,1,172.38
EA-00194,45,Female,Urban,77500,Wellness,Organic Search,Mobile,19.4,Low,4,1800.83
EA-03058,29,Female,Urban,43000,Bargains,Facebook Ad,Mobile,5.3,High,1,390.41
EA-03247,37,Female,Suburban,58500,Skincare,Facebook Ad,Mobile,2.3,High,1,268.05
EA-01395,58,Female,Urban,127000,Anti-aging,Organic Search,Mobile,17.8,Low,4,2174.75
EA-02638,28,Female,Urban,22500,Wellness,Facebook Ad,Mobile,5.9,High,1,305.36
EA-00769,28,Female,Urban,35500,Bargains,Facebook Ad,Mobile,3.8,High,1,307.77
EA-04703,21,Female,Suburban,73500,Skincare,Facebook Ad,Tablet,5.3,High,3,268.58
EA-03091,51,Female,Urban,158000,Skincare,Organic Search,Tablet,21.8,Low,5,2264.31
EA-03496,39,Male,Suburban,85000,Skincare,Organic Search,Mobile,4.2,Low,2,1892.15
EA-03216,51,Female,Suburban,62000,Wellness,Organic Search,Mobile,13.5,Medium,4,1938.12
EA-00286,19,Female,Urban,30500,Bargains,Groupon,Tablet,5.6,High,1,410.78
EA-04939,23,Male,Urban,38000,Bargains,Groupon,Desktop,1.7,High,1,358.71
EA-00429,30,Male,Rural,46500,Bargains,Facebook Ad,Mobile,4.3,Medium,1,540.0
EA-04449,28,Female,Urban,50000,Bargains,Groupon,Mobile,2.9,High,2,342.61
EA-02333,40,Female,Urban,100000,Anti-aging,Organic Search,Mobile,6.5,Low,4,1834.38
EA-02718,62,Female,Rural,69500,Skincare,Referral,Desktop,14.1,Medium,3,544.62
EA-02080,29,Female,Urban,76500,Bargains,Facebook Ad,Mobile,5.8,High,1,358.68
EA-03390,21,Female,Suburban,40500,Skincare,Facebook Ad,Mobile,3.6,Medium,1,391.96
EA-00723,31,Female,Suburban,51000,Skincare,Facebook Ad,Mobile,5.2,High,1,463.46
EA-00952,35,Female,Urban,64000,Bargains,Facebook Ad,Tablet,3.4,High,1,306.75
EA-04384,34,Female,Urban,67500,Bargains,Groupon,Mobile,6.3,High,1,517.89
EA-04367,29,Female,Urban,61000,Bargains,Groupon,Mobile,2.7,High,1,169.35
EA-02263,25,Female,Urban,36500,Bargains,Groupon,Mobile,5.0,High,2,354.82
EA-00990,41,Female,Suburban,107500,Skincare,Organic Search,Mobile,9.4,Medium,2,1809.44
EA-03213,50,Female,Urban,83000,Skincare,Organic Search,Mobile,16.3,Low,3,2106.58
EA-01760,25,Female,Urban,108000,Wellness,Referral,Mobile,7.9,Medium,1,737.42
EA-04580,30,Female,Urban,38500,Bargains,Facebook Ad,Mobile,3.5,High,1,232.7
EA-00327,36,Male,Rural,94000,Skincare,Organic Search,Mobile,11.4,Low,1,2500.0
EA-02609,45,Female,Rural,82000,Skincare,Organic Search,Mobile,16.6,Medium,5,1777.43
EA-01384,59,Female,Urban,71500,Anti-aging,Referral,Mobile,8.0,Low,1,846.14
EA-01725,19,Female,Urban,50000,Bargains,Groupon,Mobile,0.5,High,1,152.59
EA-01087,45,Female,Suburban,108000,Anti-aging,Organic Search,Mobile,26.9,Low,6,1967.73
EA-02524,36,Female,Suburban,24500,Anti-aging,Groupon,Mobile,5.9,Medium,1,563.43
EA-00342,46,Female,Urban,117000,Skincare,Referral,Mobile,5.4,High,2,545.32
EA-03702,32,Female,Urban,39000,Skincare,Facebook Ad,Mobile,4.2,High,1,356.14
EA-00148,34,Male,Suburban,48000,Bargains,Groupon,Mobile,5.5,High,3,412.2
EA-00689,56,Female,Urban,109500,Wellness,Organic Search,Mobile,16.5,Low,2,1706.52
EA-03433,33,Female,Suburban,83500,Anti-aging,Referral,Mobile,10.9,Medium,3,888.68
EA-01108,33,Female,Suburban,69000,Bargains,Facebook Ad,Mobile,3.2,High,3,437.12
EA-00849,20,Female,Suburban,55000,Anti-aging,Facebook Ad,Mobile,2.7,High,1,293.62
EA-00967,38,Female,Urban,70000,Skincare,Referral,Mobile,1.0,Low,1,884.42
EA-04728,28,Female,Suburban,57500,Bargains,Facebook Ad,Mobile,1.2,High,3,369.66
EA-01493,34,Female,Urban,47500,Bargains,Groupon,Mobile,3.1,Medium,1,376.54
EA-03954,38,Female,Urban,105000,Skincare,Organic Search,Mobile,9.8,Low,3,1621.72
EA-02204,38,Female,Urban,57500,Bargains,Facebook Ad,Mobile,0.4,High,1,355.53
EA-02714,26,Female,Suburban,41500,Skincare,Facebook Ad,Mobile,0.7,Medium,1,373.5
EA-00662,34,Female,Suburban,107000,Anti-aging,Organic Search,Mobile,18.0,Medium,5,2500.0
EA-01003,25,Female,Suburban,67500,Bargains,Facebook Ad,Mobile,5.8,Medium,1,374.24
EA-00063,38,Female,Suburban,49500,Bargains,Groupon,Mobile,2.6,High,1,302.81
EA-00285,32,Female,Urban,86000,Bargains,Groupon,Mobile,7.0,High,1,364.4
EA-02225,48,Female,Urban,89000,Wellness,Referral,Mobile,14.5,Medium,2,1029.9
EA-04707,27,Female,Suburban,76000,Bargains,Facebook Ad,Mobile,6.0,Medium,1,192.63
EA-01880,22,Female,Urban,62000,Skincare,Groupon,Mobile,3.1,High,1,322.44
EA-03573,25,Female,Urban,50500,Skincare,Facebook Ad,Mobile,2.5,High,1,335.87
EA-04858,38,Male,Suburban,64000,Bargains,Groupon,Tablet,4.2,Low,1,435.61
EA-01204,33,Female,Urban,47500,Skincare,Organic Search,Desktop,13.8,Low,4,2026.34
EA-01991,34,Female,Suburban,73000,Bargains,Facebook Ad,Tablet,2.2,High,1,310.84
EA-00025,39,Female,Suburban,96500,Wellness,Organic Search,Desktop,15.0,Medium,4,1688.59
EA-04853,38,Female,Urban,78500,Skincare,Organic Search,Tablet,19.7,Low,5,1327.16
EA-04103,25,Female,Urban,36500,Bargains,Groupon,Tablet,7.5,Medium,1,207.78
EA-04168,29,Female,Urban,73000,Bargains,Facebook Ad,Tablet,3.5,High,1,320.08
EA-00763,30,Non-binary,Rural,62000,Skincare,Facebook Ad,Mobile,3.5,High,1,409.52
EA-00876,28,Non-binary,Suburban,109500,Anti-aging,Organic Search,Mobile,15.1,Medium,5,2185.21
EA-04743,36,Male,Suburban,100000,Wellness,Organic Search,Mobile,11.8,Low,2,1585.83
EA-00939,33,Female,Suburban,60500,Anti-aging,Referral,Tablet,6.3,Medium,1,784.65
EA-02688,57,Female,Urban,111000,Wellness,Organic Search,Mobile,4.4,Medium,4,1722.45
EA-03601,24,Male,Urban,27000,Bargains,Facebook Ad,Mobile,3.4,Medium,1,247.35
EA-02395,31,Female,Suburban,40000,Bargains,Groupon,Mobile,3.4,High,1,499.03
EA-04568,28,Female,Urban,63500,Skincare,Facebook Ad,Mobile,3.3,High,1,356.26
EA-04981,25,Female,Suburban,119000,Skincare,Referral,Mobile,10.2,Medium,2,912.44
EA-04125,44,Male,Suburban,118500,Skincare,Referral,Desktop,6.0,Medium,2,373.65
EA-04565,23,Female,Urban,48500,Skincare,Facebook Ad,Mobile,4.0,High,1,377.82
EA-00386,34,Female,Urban,123000,Anti-aging,Referral,Mobile,5.8,Low,2,489.86
EA-03878,39,Female,Suburban,95500,Anti-aging,Referral,Mobile,13.9,High,3,434.2
EA-04371,28,Male,Urban,57000,Bargains,Facebook Ad,Mobile,2.5,High,1,572.92
EA-04570,30,Female,Urban,42000,Bargains,Groupon,Mobile,3.3,High,2,504.75
EA-00537,30,Female,Urban,60500,Bargains,Groupon,Mobile,4.5,High,1,363.03
EA-02292,33,Female,Urban,75000,Wellness,Organic Search,Mobile,17.9,Low,4,1741.54
EA-04666,19,Female,Suburban,42500,Anti-aging,Facebook Ad,Tablet,1.1,High,1,297.48
EA-03875,46,Female,Suburban,143500,Anti-aging,Referral,Desktop,9.6,Low,2,789.18
EA-00937,36,Female,Urban,75000,Skincare,Referral,Tablet,7.3,Low,1,484.8
EA-03738,49,Female,Rural,89500,Wellness,Organic Search,Desktop,6.9,Low,3,1711.68
EA-04729,34,Female,Urban,62000,Bargains,Groupon,Tablet,2.4,High,1,505.61
EA-02361,46,Female,Urban,144500,Wellness,Organic Search,Mobile,14.7,Low,3,1839.8
EA-03508,28,Female,Urban,72500,Wellness,Organic Search,Mobile,17.3,Medium,5,1628.13
EA-00202,35,Non-binary,Suburban,84500,Anti-aging,Referral,Desktop,3.7,Medium,1,964.48
EA-03209,46,Female,Suburban,70000,Bargains,Facebook Ad,Mobile,2.9,High,1,310.16
EA-01333,34,Female,Rural,58000,Skincare,Groupon,Tablet,2.5,Medium,1,570.86
EA-03017,52,Female,Urban,75000,Anti-aging,Referral,Mobile,17.8,Medium,2,844.41
EA-03503,32,Male,Urban,46500,Skincare,Facebook Ad,Desktop,5.6,High,1,277.16
EA-02709,34,Female,Urban,53500,Bargains,Facebook Ad,Mobile,8.2,Medium,1,402.76
EA-04022,36,Female,Suburban,66000,Bargains,Facebook Ad,Mobile,1.7,Medium,1,349.15
EA-01855,65,Female,Suburban,106000,Anti-aging,Organic Search,Desktop,17.7,Low,4,2146.36
EA-04470,36,Female,Suburban,60000,Bargains,Facebook Ad,Mobile,2.8,Medium,1,378.1
EA-02873,34,Female,Urban,61000,Anti-aging,Facebook Ad,Mobile,4.3,Medium,1,295.49
EA-03031,38,Female,Urban,93500,Wellness,Organic Search,Mobile,12.6,Medium,3,2028.21
EA-01206,21,Female,Urban,57500,Wellness,Facebook Ad,Mobile,0.7,High,1,508.51
EA-01646,24,Female,Urban,25500,Skincare,Groupon,Mobile,1.6,High,1,260.51
EA-03418,44,Female,Urban,54500,Anti-aging,Organic Search,Desktop,7.3,Low,4,2085.76
EA-03477,28,Female,Urban,73000,Wellness,Organic Search,Desktop,14.1,Low,3,1684.39
EA-02862,37,Male,Suburban,84500,Skincare,Groupon,Mobile,5.2,High,1,448.82
EA-01793,33,Female,Urban,71000,Bargains,Facebook Ad,Mobile,3.0,Medium,1,367.12
EA-03798,52,Female,Suburban,90500,Wellness,Organic Search,Mobile,13.0,High,3,2176.64
EA-03369,36,Female,Urban,43500,Bargains,Facebook Ad,Tablet,2.1,High,1,373.51
EA-03368,29,Male,Urban,41000,Anti-aging,Groupon,Mobile,4.4,Medium,1,553.4
EA-03534,27,Female,Suburban,64000,Bargains,Facebook Ad,Mobile,0.4,High,1,353.61
EA-03450,33,Female,Suburban,122500,Wellness,Organic Search,Mobile,9.3,Low,2,2335.18
EA-00604,40,Female,Rural,127000,Wellness,Organic Search,Desktop,11.1,Low,3,1203.69
EA-03057,38,Female,Urban,78500,Wellness,Groupon,Mobile,3.5,High,1,369.17
