Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value,Cluster,Cluster_Name
EA-04339,40,Female,Urban,49000,Skincare,Groupon,Mobile,3.4,High,1,300.75,0,Gayab Grahak (Groupon One-Timers)
EA-01888,36,Female,Urban,67000,Bargains,Facebook Ad,Mobile,4.2,Medium,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-03267,21,Female,Urban,70000,Bargains,Facebook Ad,Mobile,4.2,High,1,354.78,2,Self-Care Sena (Facebook One-Timers)
EA-00281,35,Female,Urban,70500,Bargains,Facebook Ad,Mobile,3.0,High,1,322.59,2,Self-Care Sena (Facebook One-Timers)
EA-01720,45,Female,Urban,92000,Anti-aging,Organic Search,Mobile,16.1,Low,4,2028.1,1,Glow Ke Nawab (Organic VIPs)
EA-02948,35,Female,Suburban,104000,Anti-aging,Organic Search,Desktop,11.6,Medium,2,1172.31,3,Hamesha 25 Club (Referral Regulars)
EA-00900,29,Male,Suburban,47500,Skincare,Groupon,Tablet,4.1,Medium,1,385.77,0,Gayab Grahak (Groupon One-Timers)
EA-04851,40,Female,Suburban,57500,Bargains,Facebook Ad,Mobile,5.2,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-00761,32,Female,Urban,49500,Wellness,Organic Search,Tablet,14.9,Low,3,2438.51,1,Glow Ke Nawab (Organic VIPs)
EA-01907,25,Female,Urban,68000,Bargains,Groupon,Mobile,0.8,High,1,431.72,0,Gayab Grahak (Groupon One-Timers)
EA-04043,33,Female,Urban,60000,Skincare,Facebook Ad,Mobile,2.5,High,1,262.77,2,Self-Care Sena (Facebook One-Timers)
EA-03824,31,Female,Suburban,62500,Bargains,Facebook Ad,Mobile,5.8,High,1,314.34,2,Self-Care Sena (Facebook One-Timers)
EA-04139,36,Female,Urban,71500,Anti-aging,Organic Search,Mobile,21.8,Medium,5,818.35,1,Glow Ke Nawab (Organic VIPs)
EA-03819,55,Male,Suburban,189500,Skincare,Organic Search,Mobile,18.9,Medium,4,1169.07,1,Glow Ke Nawab (Organic VIPs)
EA-04301,32,Female,Urban,50500,Skincare,Groupon,Desktop,4.1,High,1,299.49,0,Gayab Grahak (Groupon One-Timers)
EA-02594,23,Female,Urban,24000,Bargains,Facebook Ad,Mobile,0.4,High,1,475.53,2,Self-Care Sena (Facebook One-Timers)
EA-04165,30,Female,Urban,39500,Bargains,Groupon,Mobile,2.2,High,1,498.27,0,Gayab Grahak (Groupon One-Timers)
EA-03032,30,Female,Rural,64500,Skincare,Facebook Ad,Mobile,2.9,High,1,373.45,2,Self-Care Sena (Facebook One-Timers)
EA-03580,28,Female,Urban,46000,Bargains,Facebook Ad,Mobile,0.4,High,1,437.97,2,Self-Care Sena (Facebook One-Timers)
EA-02833,32,Female,Suburban,52500,Bargains,Groupon,Desktop,1.9,High,1,238.43,0,Gayab Grahak (Groupon One-Timers)
EA-03473,34,Female,Urban,45500,Bargains,Groupon,Mobile,3.9,High,3,255.05,0,Gayab Grahak (Groupon One-Timers)
EA-00138,32,Male,Suburban,48000,Bargains,Groupon,Mobile,2.6,High,3,269.12,0,Gayab Grahak (Groupon One-Timers)
EA-02181,55,Female,Urban,76000,Anti-aging,Organic Search,Desktop,11.1,Low,3,1219.34,1,Glow Ke Nawab (Organic VIPs)
EA-02129,33,Female,Rural,54000,Skincare,Facebook Ad,Desktop,0.4,High,1,367.74,2,Self-Care Sena (Facebook One-Timers)
EA-03178,43,Non-binary,Suburban,40000,Bargains,Facebook Ad,Tablet,7.2,High,1,323.46,2,Self-Care Sena (Facebook One-Timers)
EA-04368,40,Female,Urban,53500,Skincare,Groupon,Mobile,4.3,High,1,370.47,0,Gayab Grahak (Groupon One-Timers)
EA-04262,55,Female,Urban,74000,Skincare,Organic Search,Desktop,10.6,High,3,2043.5,1,Glow Ke Nawab (Organic VIPs)
EA-04345,40,Female,Rural,80000,Bargains,Organic Search,Desktop,18.1,Medium,2,2232.16,1,Glow Ke Nawab (Organic VIPs)
EA-01332,34,Female,Urban,67500,Skincare,Groupon,Mobile,6.3,Medium,1,316.04,0,Gayab Grahak (Groupon One-Timers)
EA-02018,37,Male,Urban,53000,Bargains,Facebook Ad,Mobile,1.8,High,1,479.63,2,Self-Care Sena (Facebook One-Timers)
EA-02483,33,Female,Urban,88500,Bargains,Facebook Ad,Mobile,3.3,Medium,1,489.11,2,Self-Care Sena (Facebook One-Timers)
EA-01359,63,Female,Urban,112000,Wellness,Organic Search,Desktop,14.6,Low,3,2218.74,1,Glow Ke Nawab (Organic VIPs)
EA-01330,37,Female,Suburban,61000,Bargains,Facebook Ad,Mobile,4.8,High,1,234.79,2,Self-Care Sena (Facebook One-Timers)
EA-02151,50,Female,Suburban,81000,Skincare,Organic Search,Mobile,10.2,High,1,2151.53,1,Glow Ke Nawab (Organic VIPs)
EA-02123,26,Male,Suburban,36500,Bargains,Facebook Ad,Mobile,3.2,High,1,422.84,2,Self-Care Sena (Facebook One-Timers)
EA-03982,31,Female,Suburban,74000,Bargains,Groupon,Mobile,2.8,Medium,1,283.19,0,Gayab Grahak (Groupon One-Timers)
EA-01253,34,Female,Suburban,33500,Bargains,Facebook Ad,Mobile,5.5,High,1,385.99,2,Self-Care Sena (Facebook One-Timers)
EA-03279,40,Female,Urban,41000,Anti-aging,Facebook Ad,Tablet,3.6,Medium,1,331.86,2,Self-Care Sena (Facebook One-Timers)
EA-03375,26,Female,Rural,72500,Wellness,Groupon,Tablet,2.6,Medium,1,413.94,0,Gayab Grahak (Groupon One-Timers)
EA-02815,27,Female,Suburban,64500,Wellness,Facebook Ad,Mobile,3.9,High,2,525.29,2,Self-Care Sena (Facebook One-Timers)
EA-01849,31,Female,Urban,42500,Skincare,Groupon,Mobile,4.4,High,1,401.77,0,Gayab Grahak (Groupon One-Timers)
EA-03038,33,Female,Urban,47500,Skincare,Facebook Ad,Mobile,3.7,High,1,218.16,2,Self-Care Sena (Facebook One-Timers)
EA-00389,31,Female,Suburban,48000,Skincare,Facebook Ad,Desktop,4.2,High,1,485.43,2,Self-Care Sena (Facebook One-Timers)
EA-00236,50,Female,Suburban,95000,Wellness,Organic Search,Desktop,6.4,Medium,2,1981.94,1,Glow Ke Nawab (Organic VIPs)
EA-01078,33,Female,Urban,28500,Bargains,Groupon,Desktop,1.4,High,1,165.08,0,Gayab Grahak (Groupon One-Timers)
EA-01985,30,Female,Suburban,37000,Bargains,Groupon,Tablet,3.2,Medium,1,293.33,0,Gayab Grahak (Groupon One-Timers)
EA-04364,27,Female,Urban,73000,Anti-aging,Referral,Desktop,11.9,High,1,936.62,3,Hamesha 25 Club (Referral Regulars)
EA-03963,46,Female,Rural,115500,Skincare,Organic Search,Desktop,11.4,Medium,3,1173.65,1,Glow Ke Nawab (Organic VIPs)
EA-00771,36,Female,Rural,66000,Bargains,Facebook Ad,Mobile,7.5,High,3,449.01,2,Self-Care Sena (Facebook One-Timers)
EA-02166,38,Female,Suburban,63000,Bargains,Facebook Ad,Mobile,3.2,Low,1,517.49,2,Self-Care Sena (Facebook One-Timers)
EA-00674,60,Male,Urban,146000,Wellness,Organic Search,Desktop,15.3,Low,5,1963.78,1,Glow Ke Nawab (Organic VIPs)
EA-00250,23,Female,Rural,53000,Anti-aging,Groupon,Mobile,3.7,High,1,309.47,0,Gayab Grahak (Groupon One-Timers)
EA-01575,29,Female,Rural,80500,Skincare,Facebook Ad,Desktop,4.6,High,1,249.96,2,Self-Care Sena (Facebook One-Timers)
EA-03420,31,Female,Urban,47000,Anti-aging,Organic Search,Mobile,23.7,Medium,7,2210.74,1,Glow Ke Nawab (Organic VIPs)
EA-02082,36,Female,Suburban,82500,Skincare,Facebook Ad,Mobile,1.8,Medium,1,399.17,2,Self-Care Sena (Facebook One-Timers)
EA-01824,34,Female,Suburban,28000,Bargains,Groupon,Mobile,5.0,High,1,436.57,0,Gayab Grahak (Groupon One-Timers)
EA-00717,35,Female,Suburban,45500,Skincare,Groupon,Mobile,5.2,High,1,380.38,0,Gayab Grahak (Groupon One-Timers)
EA-04669,37,Female,Urban,126500,Anti-aging,Organic Search,Mobile,13.4,Medium,3,2039.79,1,Glow Ke Nawab (Organic VIPs)
EA-02049,25,Female,Urban,47500,Skincare,Facebook Ad,Mobile,4.6,High,1,328.1,2,Self-Care Sena (Facebook One-Timers)
EA-04179,55,Male,Urban,75500,Skincare,Organic Search,Mobile,22.8,Medium,6,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-02725,25,Male,Urban,41000,Bargains,Facebook Ad,Mobile,2.8,High,1,327.74,2,Self-Care Sena (Facebook One-Timers)
EA-04522,29,Female,Suburban,63500,Bargains,Groupon,Mobile,8.3,Medium,1,246.88,0,Gayab Grahak (Groupon One-Timers)
EA-01461,45,Female,Urban,114000,Skincare,Organic Search,Mobile,13.3,Medium,2,1744.72,1,Glow Ke Nawab (Organic VIPs)
EA-01669,21,Female,Urban,47500,Skincare,Facebook Ad,Mobile,3.4,High,1,279.73,2,Self-Care Sena (Facebook One-Timers)
EA-02757,41,Female,Urban,119000,Anti-aging,Organic Search,Desktop,13.7,Medium,4,1645.56,1,Glow Ke Nawab (Organic VIPs)
EA-02001,53,Female,Suburban,109000,Anti-aging,Organic Search,Mobile,15.8,Low,5,1609.27,1,Glow Ke Nawab (Organic VIPs)
EA-00405,38,Female,Urban,68000,Skincare,Referral,Desktop,4.0,Medium,3,793.69,3,Hamesha 25 Club (Referral Regulars)
EA-00385,32,Female,Urban,42000,Bargains,Facebook Ad,Mobile,5.0,Medium,1,394.26,2,Self-Care Sena (Facebook One-Timers)
EA-04536,34,Female,Urban,24000,Bargains,Facebook Ad,Desktop,3.4,High,1,349.25,2,Self-Care Sena (Facebook One-Timers)
EA-02153,41,Female,Urban,103000,Anti-aging,Organic Search,Mobile,11.3,Medium,4,1703.64,1,Glow Ke Nawab (Organic VIPs)
EA-01634,47,Male,Urban,107500,Anti-aging,Organic Search,Mobile,8.8,Low,5,1748.86,1,Glow Ke Nawab (Organic VIPs)
EA-04587,26,Female,Suburban,57000,Bargains,Groupon,Mobile,2.6,High,1,446.11,0,Gayab Grahak (Groupon One-Timers)
EA-03926,35,Female,Urban,54500,Bargains,Groupon,Mobile,2.7,High,1,260.15,0,Gayab Grahak (Groupon One-Timers)
EA-04159,27,Male,Urban,80500,Bargains,Groupon,Mobile,6.2,Medium,1,546.84,0,Gayab Grahak (Groupon One-Timers)
EA-00224,48,Male,Suburban,41500,Wellness,Referral,Desktop,12.6,Low,3,837.36,3,Hamesha 25 Club (Referral Regulars)
EA-02194,44,Female,Suburban,65000,Skincare,Facebook Ad,Mobile,2.7,High,1,496.33,2,Self-Care Sena (Facebook One-Timers)
EA-03137,50,Male,Suburban,103000,Anti-aging,Organic Search,Desktop,11.2,Low,4,1360.05,1,Glow Ke Nawab (Organic VIPs)
EA-01825,35,Male,Suburban,68000,Anti-aging,Organic Search,Desktop,14.4,Medium,3,2200.75,1,Glow Ke Nawab (Organic VIPs)
EA-04601,40,Male,Urban,76000,Bargains,Groupon,Mobile,6.3,High,1,455.81,0,Gayab Grahak (Groupon One-Timers)
EA-00798,19,Male,Urban,57500,Bargains,Facebook Ad,Mobile,0.4,High,1,413.86,2,Self-Care Sena (Facebook One-Timers)
EA-02872,28,Female,Urban,76500,Skincare,Groupon,Mobile,3.5,Medium,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-00010,26,Female,Urban,54000,Bargains,Groupon,Mobile,3.6,High,1,369.26,0,Gayab Grahak (Groupon One-Timers)
EA-01945,40,Female,Urban,77000,Skincare,Organic Search,Desktop,16.6,Low,3,2218.81,1,Glow Ke Nawab (Organic VIPs)
EA-01839,61,Male,Rural,112000,Anti-aging,Organic Search,Mobile,20.6,Medium,4,1967.18,1,Glow Ke Nawab (Organic VIPs)
EA-00256,50,Female,Suburban,109000,Anti-aging,Organic Search,Mobile,16.0,High,3,1937.1,1,Glow Ke Nawab (Organic VIPs)
EA-04509,38,Female,Suburban,110000,Wellness,Organic Search,Mobile,18.6,Low,4,2021.82,1,Glow Ke Nawab (Organic VIPs)
EA-01582,41,Female,Suburban,71000,Bargains,Facebook Ad,Desktop,3.8,Medium,1,328.16,2,Self-Care Sena (Facebook One-Timers)
EA-02957,37,Female,Urban,77500,Bargains,Facebook Ad,Mobile,4.1,High,1,285.42,2,Self-Care Sena (Facebook One-Timers)
EA-00925,34,Female,Suburban,65500,Bargains,Facebook Ad,Mobile,2.8,Medium,1,377.54,2,Self-Care Sena (Facebook One-Timers)
EA-04430,29,Male,Urban,64500,Skincare,Facebook Ad,Desktop,1.5,Medium,1,281.49,2,Self-Care Sena (Facebook One-Timers)
EA-02509,33,Female,Suburban,52500,Bargains,Groupon,Mobile,4.0,High,1,310.2,0,Gayab Grahak (Groupon One-Timers)
EA-03776,43,Male,Suburban,55000,Skincare,Groupon,Mobile,1.0,High,1,409.98,0,Gayab Grahak (Groupon One-Timers)
EA-04137,36,Female,Urban,67000,Bargains,Groupon,Mobile,5.6,High,1,247.87,0,Gayab Grahak (Groupon One-Timers)
EA-02780,28,Female,Suburban,63000,Bargains,Facebook Ad,Mobile,2.9,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-00540,44,Female,Suburban,110000,Skincare,Organic Search,Mobile,19.9,Medium,5,1514.44,1,Glow Ke Nawab (Organic VIPs)
EA-02746,40,Female,Urban,145000,Wellness,Organic Search,Mobile,17.0,Low,4,1971.63,1,Glow Ke Nawab (Organic VIPs)
EA-04499,38,Female,Suburban,56500,Skincare,Organic Search,Desktop,19.0,Low,3,770.28,3,Hamesha 25 Club (Referral Regulars)
EA-04572,72,Female,Urban,96000,Wellness,Organic Search,Mobile,8.0,Low,3,2091.17,1,Glow Ke Nawab (Organic VIPs)
EA-01146,27,Female,Rural,51000,Bargains,Facebook Ad,Mobile,0.4,High,1,548.49,2,Self-Care Sena (Facebook One-Timers)
EA-00668,39,Female,Urban,81500,Skincare,Referral,Desktop,12.1,Medium,1,617.12,3,Hamesha 25 Club (Referral Regulars)
EA-03020,28,Female,Urban,28500,Bargains,Facebook Ad,Mobile,4.8,High,1,490.55,2,Self-Care Sena (Facebook One-Timers)
EA-00358,39,Female,Suburban,142500,Anti-aging,Organic Search,Mobile,19.4,Medium,5,1143.3,1,Glow Ke Nawab (Organic VIPs)
EA-02832,27,Female,Urban,53000,Bargains,Groupon,Tablet,1.7,Medium,1,306.75,0,Gayab Grahak (Groupon One-Timers)
EA-02784,40,Female,Suburban,25500,Bargains,Facebook Ad,Desktop,2.1,High,1,263.88,2,Self-Care Sena (Facebook One-Timers)
EA-01354,24,Female,Urban,74000,Bargains,Facebook Ad,Mobile,5.3,High,1,152.49,2,Self-Care Sena (Facebook One-Timers)
EA-00471,39,Female,Suburban,48000,Bargains,Facebook Ad,Mobile,2.9,High,1,411.24,2,Self-Care Sena (Facebook One-Timers)
EA-02704,52,Female,Rural,110500,Wellness,Organic Search,Mobile,10.4,Low,4,2214.9,1,Glow Ke Nawab (Organic VIPs)
EA-03331,54,Female,Urban,43000,Wellness,Referral,Desktop,5.5,Medium,1,1025.18,3,Hamesha 25 Club (Referral Regulars)
EA-03638,33,Female,Urban,72000,Bargains,Facebook Ad,Desktop,3.1,High,1,602.41,2,Self-Care Sena (Facebook One-Timers)
EA-01397,30,Male,Urban,62500,Bargains,Groupon,Mobile,0.4,High,2,329.0,0,Gayab Grahak (Groupon One-Timers)
EA-03585,50,Female,Suburban,60500,Skincare,Referral,Desktop,10.3,Low,3,695.48,3,Hamesha 25 Club (Referral Regulars)
EA-04487,37,Female,Suburban,60000,Wellness,Organic Search,Tablet,20.5,Low,4,2204.67,1,Glow Ke Nawab (Organic VIPs)
EA-03377,30,Female,Suburban,39000,Bargains,Facebook Ad,Mobile,5.0,High,1,351.59,2,Self-Care Sena (Facebook One-Timers)
EA-01257,49,Female,Urban,124500,Skincare,Organic Search,Tablet,14.1,Low,4,1577.25,1,Glow Ke Nawab (Organic VIPs)
EA-03513,36,Female,Urban,60000,Bargains,Referral,Desktop,6.7,High,3,446.7,3,Hamesha 25 Club (Referral Regulars)
EA-01251,40,Male,Rural,79000,Wellness,Facebook Ad,Mobile,4.2,Medium,1,311.68,2,Self-Care Sena (Facebook One-Timers)
EA-04808,31,Female,Urban,55000,Bargains,Groupon,Tablet,2.5,High,1,458.56,0,Gayab Grahak (Groupon One-Timers)
EA-04299,33,Female,Rural,64500,Anti-aging,Groupon,Mobile,2.3,High,1,401.07,0,Gayab Grahak (Groupon One-Timers)
EA-03285,38,Female,Suburban,57000,Anti-aging,Facebook Ad,Desktop,5.8,High,3,487.69,2,Self-Care Sena (Facebook One-Timers)
EA-02934,40,Female,Urban,126000,Skincare,Organic Search,Desktop,15.4,Low,4,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-04176,29,Female,Suburban,65500,Bargains,Groupon,Mobile,4.7,High,1,300.94,0,Gayab Grahak (Groupon One-Timers)
EA-01853,43,Female,Suburban,67000,Bargains,Groupon,Mobile,6.8,Low,1,256.83,0,Gayab Grahak (Groupon One-Timers)
EA-04870,35,Female,Suburban,38500,Bargains,Groupon,Mobile,7.1,High,1,507.59,0,Gayab Grahak (Groupon One-Timers)
EA-02106,51,Female,Rural,85500,Anti-aging,Organic Search,Mobile,6.6,Low,2,1923.76,1,Glow Ke Nawab (Organic VIPs)
EA-00134,27,Female,Suburban,47500,Bargains,Facebook Ad,Mobile,0.4,High,1,282.71,2,Self-Care Sena (Facebook One-Timers)
EA-00929,34,Male,Rural,72000,Bargains,Groupon,Desktop,1.9,High,1,378.48,0,Gayab Grahak (Groupon One-Timers)
EA-00824,42,Female,Urban,133500,Skincare,Organic Search,Desktop,20.9,Medium,4,2138.78,1,Glow Ke Nawab (Organic VIPs)
EA-04544,38,Female,Rural,71500,Bargains,Groupon,Mobile,4.6,High,1,389.68,0,Gayab Grahak (Groupon One-Timers)
EA-01532,30,Female,Suburban,55500,Skincare,Facebook Ad,Desktop,1.9,Medium,1,411.35,2,Self-Care Sena (Facebook One-Timers)
EA-01215,30,Female,Suburban,25000,Anti-aging,Facebook Ad,Mobile,4.3,High,1,255.6,2,Self-Care Sena (Facebook One-Timers)
EA-00505,28,Female,Urban,22500,Bargains,Groupon,Tablet,5.7,High,1,368.23,0,Gayab Grahak (Groupon One-Timers)
EA-04286,26,Female,Urban,41500,Wellness,Facebook Ad,Tablet,2.4,High,1,192.65,2,Self-Care Sena (Facebook One-Timers)
EA-01997,44,Female,Urban,30500,Skincare,Facebook Ad,Mobile,2.4,Medium,1,340.04,2,Self-Care Sena (Facebook One-Timers)
EA-03073,40,Female,Suburban,118000,Skincare,Organic Search,Mobile,26.0,Low,4,1956.25,1,Glow Ke Nawab (Organic VIPs)
EA-01959,43,Female,Suburban,116500,Bargains,Organic Search,Desktop,16.0,Medium,2,2089.99,1,Glow Ke Nawab (Organic VIPs)
EA-01385,51,Female,Suburban,124500,Bargains,Referral,Desktop,12.8,High,2,774.19,3,Hamesha 25 Club (Referral Regulars)
EA-00895,58,Female,Suburban,74500,Anti-aging,Organic Search,Mobile,4.8,Low,2,2462.84,1,Glow Ke Nawab (Organic VIPs)
EA-00456,23,Female,Urban,41500,Bargains,Facebook Ad,Mobile,2.8,High,1,326.75,2,Self-Care Sena (Facebook One-Timers)
EA-04880,46,Female,Urban,53500,Skincare,Facebook Ad,Desktop,0.4,Medium,1,395.59,2,Self-Care Sena (Facebook One-Timers)
EA-03710,56,Male,Urban,109500,Anti-aging,Organic Search,Desktop,13.5,Medium,1,1739.0,1,Glow Ke Nawab (Organic VIPs)
EA-04619,26,Female,Urban,73500,Bargains,Groupon,Tablet,2.7,High,1,464.81,0,Gayab Grahak (Groupon One-Timers)
EA-04269,47,Female,Urban,82000,Anti-aging,Organic Search,Mobile,9.3,Low,3,1392.83,1,Glow Ke Nawab (Organic VIPs)
EA-03523,28,Female,Suburban,76000,Bargains,Facebook Ad,Desktop,1.2,High,1,181.52,2,Self-Care Sena (Facebook One-Timers)
EA-04135,30,Female,Rural,43500,Anti-aging,Groupon,Mobile,3.5,High,1,361.01,0,Gayab Grahak (Groupon One-Timers)
EA-03603,30,Female,Urban,54500,Bargains,Groupon,Mobile,5.5,High,1,560.88,0,Gayab Grahak (Groupon One-Timers)
EA-00714,30,Female,Urban,103000,Bargains,Referral,Desktop,6.6,Medium,2,704.32,3,Hamesha 25 Club (Referral Regulars)
EA-04187,20,Female,Suburban,74000,Bargains,Facebook Ad,Tablet,6.1,High,1,440.17,2,Self-Care Sena (Facebook One-Timers)
EA-02215,49,Female,Urban,66500,Wellness,Referral,Mobile,8.0,Medium,3,774.59,3,Hamesha 25 Club (Referral Regulars)
EA-02924,56,Female,Urban,94000,Anti-aging,Organic Search,Mobile,22.6,Medium,3,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-01811,36,Female,Suburban,41000,Anti-aging,Facebook Ad,Mobile,3.7,High,1,376.02,2,Self-Care Sena (Facebook One-Timers)
EA-03487,47,Female,Urban,109500,Wellness,Organic Search,Desktop,22.8,Medium,5,2474.15,1,Glow Ke Nawab (Organic VIPs)
EA-03142,21,Female,Suburban,39500,Wellness,Facebook Ad,Mobile,0.8,High,1,590.0,2,Self-Care Sena (Facebook One-Timers)
EA-01828,28,Female,Urban,63000,Skincare,Groupon,Mobile,4.8,Medium,1,638.8,0,Gayab Grahak (Groupon One-Timers)
EA-01156,31,Female,Urban,80500,Bargains,Facebook Ad,Tablet,0.4,High,1,354.26,2,Self-Care Sena (Facebook One-Timers)
EA-01325,34,Female,Urban,54500,Bargains,Facebook Ad,Mobile,3.7,Medium,1,344.58,2,Self-Care Sena (Facebook One-Timers)
EA-04313,26,Female,Urban,49500,Bargains,Facebook Ad,Mobile,6.1,Medium,1,193.12,2,Self-Care Sena (Facebook One-Timers)
EA-00511,21,Male,Suburban,38500,Bargains,Facebook Ad,Mobile,2.4,High,1,359.11,2,Self-Care Sena (Facebook One-Timers)
EA-01681,34,Female,Rural,115500,Anti-aging,Organic Search,Mobile,14.9,Low,3,1854.78,1,Glow Ke Nawab (Organic VIPs)
EA-00500,22,Female,Urban,49500,Bargains,Groupon,Tablet,3.8,High,1,333.9,0,Gayab Grahak (Groupon One-Timers)
EA-04537,51,Male,Urban,52000,Skincare,Organic Search,Mobile,6.3,Medium,3,1983.58,1,Glow Ke Nawab (Organic VIPs)
EA-01857,24,Female,Suburban,42000,Skincare,Facebook Ad,Desktop,2.5,High,1,276.38,2,Self-Care Sena (Facebook One-Timers)
EA-01389,31,Female,Urban,123500,Skincare,Referral,Mobile,10.8,High,3,1000.71,3,Hamesha 25 Club (Referral Regulars)
EA-03720,26,Female,Suburban,49000,Bargains,Groupon,Desktop,5.2,High,1,283.06,0,Gayab Grahak (Groupon One-Timers)
EA-02387,43,Female,Urban,40000,Anti-aging,Referral,Tablet,11.5,Medium,2,925.43,3,Hamesha 25 Club (Referral Regulars)
EA-03237,38,Female,Urban,94500,Bargains,Referral,Mobile,3.7,Low,4,480.04,3,Hamesha 25 Club (Referral Regulars)
EA-01541,43,Female,Urban,82500,Skincare,Organic Search,Mobile,15.8,Medium,5,2068.4,1,Glow Ke Nawab (Organic VIPs)
EA-01218,32,Male,Suburban,44000,Bargains,Groupon,Mobile,5.4,High,4,264.64,0,Gayab Grahak (Groupon One-Timers)
EA-02682,48,Female,Suburban,171000,Skincare,Organic Search,Desktop,21.7,Medium,5,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-02994,31,Female,Urban,86500,Skincare,Groupon,Tablet,2.7,High,1,278.95,0,Gayab Grahak (Groupon One-Timers)
EA-01192,37,Male,Suburban,56500,Bargains,Facebook Ad,Mobile,2.0,High,3,507.84,2,Self-Care Sena (Facebook One-Timers)
EA-01543,38,Female,Suburban,73500,Bargains,Facebook Ad,Mobile,4.6,High,1,428.18,2,Self-Care Sena (Facebook One-Timers)
EA-03302,27,Female,Urban,52500,Bargains,Facebook Ad,Mobile,1.2,High,1,553.15,2,Self-Care Sena (Facebook One-Timers)
EA-03325,33,Female,Suburban,69000,Bargains,Groupon,Mobile,2.1,High,1,205.98,0,Gayab Grahak (Groupon One-Timers)
EA-02540,39,Female,Rural,70000,Bargains,Groupon,Mobile,6.3,High,3,460.1,0,Gayab Grahak (Groupon One-Timers)
EA-00954,26,Female,Urban,46000,Skincare,Facebook Ad,Mobile,3.0,High,1,321.12,2,Self-Care Sena (Facebook One-Timers)
EA-04331,41,Female,Urban,90000,Anti-aging,Facebook Ad,Desktop,5.9,High,1,426.16,2,Self-Care Sena (Facebook One-Timers)
EA-00733,30,Female,Rural,62500,Wellness,Facebook Ad,Desktop,0.6,Medium,1,713.55,2,Self-Care Sena (Facebook One-Timers)
EA-01157,34,Female,Urban,32000,Bargains,Facebook Ad,Mobile,3.7,High,1,331.71,2,Self-Care Sena (Facebook One-Timers)
EA-03295,29,Female,Suburban,68000,Skincare,Groupon,Mobile,5.7,High,1,276.02,0,Gayab Grahak (Groupon One-Timers)
EA-02983,45,Female,Suburban,47500,Bargains,Facebook Ad,Desktop,5.9,Medium,3,661.01,3,Hamesha 25 Club (Referral Regulars)
EA-02157,36,Female,Suburban,39500,Skincare,Facebook Ad,Mobile,2.7,Medium,1,415.13,2,Self-Care Sena (Facebook One-Timers)
EA-01063,39,Female,Urban,46000,Skincare,Facebook Ad,Mobile,8.9,High,1,281.38,2,Self-Care Sena (Facebook One-Timers)
EA-02617,32,Female,Urban,58500,Wellness,Facebook Ad,Desktop,4.9,High,1,378.63,2,Self-Care Sena (Facebook One-Timers)
EA-01168,34,Female,Rural,48500,Wellness,Groupon,Mobile,5.0,High,3,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-03223,48,Female,Urban,122500,Skincare,Organic Search,Mobile,17.9,Low,2,1745.6,1,Glow Ke Nawab (Organic VIPs)
EA-03637,38,Female,Rural,79500,Skincare,Organic Search,Tablet,18.0,Low,4,1990.35,1,Glow Ke Nawab (Organic VIPs)
EA-02939,42,Female,Suburban,57000,Skincare,Facebook Ad,Desktop,4.1,Medium,1,227.56,2,Self-Care Sena (Facebook One-Timers)
EA-04492,43,Male,Suburban,129000,Skincare,Organic Search,Desktop,20.1,Medium,3,2113.48,1,Glow Ke Nawab (Organic VIPs)
EA-03141,24,Female,Urban,57000,Bargains,Facebook Ad,Mobile,5.8,Medium,1,407.07,2,Self-Care Sena (Facebook One-Timers)
EA-00144,19,Female,Urban,48500,Bargains,Groupon,Tablet,4.8,Medium,1,272.15,0,Gayab Grahak (Groupon One-Timers)
EA-03578,30,Female,Urban,30000,Bargains,Facebook Ad,Tablet,5.4,High,1,469.88,2,Self-Care Sena (Facebook One-Timers)
EA-02783,23,Female,Suburban,57500,Skincare,Groupon,Mobile,3.5,Medium,2,307.49,0,Gayab Grahak (Groupon One-Timers)
EA-00718,36,Female,Suburban,59500,Wellness,Facebook Ad,Mobile,3.4,High,1,231.15,2,Self-Care Sena (Facebook One-Timers)
EA-01820,22,Female,Suburban,88000,Wellness,Groupon,Mobile,2.9,High,1,370.39,0,Gayab Grahak (Groupon One-Timers)
EA-02503,59,Female,Urban,98000,Skincare,Referral,Mobile,5.1,High,3,471.9,3,Hamesha 25 Club (Referral Regulars)
EA-04361,19,Female,Rural,46500,Bargains,Facebook Ad,Mobile,3.0,High,1,277.75,2,Self-Care Sena (Facebook One-Timers)
EA-04172,29,Female,Urban,100500,Skincare,Organic Search,Desktop,20.5,Medium,2,1882.98,1,Glow Ke Nawab (Organic VIPs)
EA-00396,26,Female,Urban,41000,Skincare,Groupon,Desktop,7.3,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
